local_numi_reco_bin,local_numi_reco_bin_000,local_numi_reco_bin_001,local_numi_reco_bin_002,local_numi_reco_bin_003,local_numi_reco_bin_004,local_numi_reco_bin_005,local_numi_reco_bin_006,local_numi_reco_bin_007,local_numi_reco_bin_008,local_numi_reco_bin_009,local_numi_reco_bin_010,local_numi_reco_bin_011,local_numi_reco_bin_012,local_numi_reco_bin_013,local_numi_reco_bin_014,local_numi_reco_bin_015,local_numi_reco_bin_016,local_numi_reco_bin_017,local_numi_reco_bin_018,local_numi_reco_bin_019,local_numi_reco_bin_020,local_numi_reco_bin_021,local_numi_reco_bin_022,local_numi_reco_bin_023,local_numi_reco_bin_024,local_numi_reco_bin_025,local_numi_reco_bin_026,local_numi_reco_bin_027,local_numi_reco_bin_028,local_numi_reco_bin_029,local_numi_reco_bin_030,local_numi_reco_bin_031,local_numi_reco_bin_032,local_numi_reco_bin_033,local_numi_reco_bin_034,local_numi_reco_bin_035,local_numi_reco_bin_036,local_numi_reco_bin_037,local_numi_reco_bin_038,local_numi_reco_bin_039,local_numi_reco_bin_040,local_numi_reco_bin_041,local_numi_reco_bin_042,local_numi_reco_bin_043,local_numi_reco_bin_044,local_numi_reco_bin_045,local_numi_reco_bin_046,local_numi_reco_bin_047,local_numi_reco_bin_048,local_numi_reco_bin_049,local_numi_reco_bin_050,local_numi_reco_bin_051,local_numi_reco_bin_052,local_numi_reco_bin_053,local_numi_reco_bin_054,local_numi_reco_bin_055,local_numi_reco_bin_056,local_numi_reco_bin_057,local_numi_reco_bin_058,local_numi_reco_bin_059,local_numi_reco_bin_060,local_numi_reco_bin_061,local_numi_reco_bin_062,local_numi_reco_bin_063,local_numi_reco_bin_064,local_numi_reco_bin_065,local_numi_reco_bin_066,local_numi_reco_bin_067,local_numi_reco_bin_068,local_numi_reco_bin_069,local_numi_reco_bin_070,local_numi_reco_bin_071,local_numi_reco_bin_072,local_numi_reco_bin_073,local_numi_reco_bin_074,local_numi_reco_bin_075,local_numi_reco_bin_076,local_numi_reco_bin_077,local_numi_reco_bin_078,local_numi_reco_bin_079,local_numi_reco_bin_080,local_numi_reco_bin_081,local_numi_reco_bin_082,local_numi_reco_bin_083,local_numi_reco_bin_084,local_numi_reco_bin_085,local_numi_reco_bin_086,local_numi_reco_bin_087,local_numi_reco_bin_088,local_numi_reco_bin_089,local_numi_reco_bin_090,local_numi_reco_bin_091,local_numi_reco_bin_092,local_numi_reco_bin_093,local_numi_reco_bin_094,local_numi_reco_bin_095,local_numi_reco_bin_096,local_numi_reco_bin_097,local_numi_reco_bin_098,local_numi_reco_bin_099,local_numi_reco_bin_100,local_numi_reco_bin_101,local_numi_reco_bin_102,local_numi_reco_bin_103
10,0.0479838,17.0334,132.66399999999999,234.86600000000001,442.87299999999999,582.29600000000005,633.245,658.48099999999999,690.18700000000001,576.31600000000003,645.47299999999996,471.14699999999999,400.41500000000002,335.13,288.56599999999997,248.08000000000001,224.91499999999999,189.262,160.614,139.32300000000001,93.592299999999994,88.333799999999997,100.836,72.716099999999997,66.670100000000005,415.89400000000001,0.41311599999999998,19.193200000000001,65.475700000000003,92.219700000000003,199.744,231.65100000000001,301.97399999999999,301.41199999999998,329.64999999999998,295.51299999999998,252.28200000000001,220.90799999999999,215.727,159.005,152.76400000000001,182.00800000000001,138.73500000000001,105.58799999999999,79.478099999999998,70.5548,61.202500000000001,47.890799999999999,62.100700000000003,66.736800000000002,45.160800000000002,307.48200000000003,19.160799999999998,18.339200000000002,1898.52,5690.1300000000001,7868.0699999999997,8071.6700000000001,7199.4499999999998,6314.4499999999998,5229.6800000000003,4291.1400000000003,3316.6900000000001,2738.5100000000002,2173.1700000000001,1661.53,1136.8399999999999,962.28200000000004,686.26300000000003,514.52200000000005,367.53199999999998,271.238,208.316,134.179,148.38999999999999,118.387,70.267399999999995,425.86399999999998,48.019399999999997,537.63699999999994,7837.2299999999996,14807.700000000001,19060,21261.299999999999,19277.900000000001,18385.5,15829.6,13738.6,10932.4,8862.2700000000004,6865.3599999999997,5373.3299999999999,4556.3900000000003,3352.1799999999998,2657.3899999999999,2057.0100000000002,1468.1500000000001,1308.95,1004.4299999999999,787.92499999999995,651.82600000000002,613.36699999999996,470.38999999999999,2669.1500000000001
11,0.037915200000000003,16.343,106.435,197.40600000000001,356.55200000000002,475.16199999999998,539.26599999999996,538.28099999999995,552.56299999999999,472.33999999999997,471.14699999999999,449.61099999999999,330.22699999999998,269.55799999999999,232.846,207.97300000000001,184.56899999999999,166.309,132.90000000000001,112.812,84.909099999999995,72.030900000000003,86.721999999999994,67.125500000000002,58.382300000000001,346.18900000000002,0.65700800000000004,14.462199999999999,48.619500000000002,85.301000000000002,158.26599999999999,190.91999999999999,252.542,232.61799999999999,275.41699999999997,235.50700000000001,203.68700000000001,200.16900000000001,180.99799999999999,136.471,137.43799999999999,153.773,120.31399999999999,91.313000000000002,69.269999999999996,60.069200000000002,53.355699999999999,41.328299999999999,51.0824,59.131100000000004,38.775599999999997,259.53100000000001,11.704599999999999,26.991099999999999,1744.4100000000001,4839.3500000000004,6378.3800000000001,6650.0600000000004,5835.5100000000002,5216.3000000000002,4080.4099999999999,3584.5599999999999,2716.46,2251.1900000000001,1698.6600000000001,1301.3299999999999,976.81399999999996,822.55200000000002,564.90700000000004,421.13900000000001,323.42000000000002,205.86199999999999,155.221,163.93199999999999,101.483,90.655799999999999,68.484099999999998,347.86599999999999,42.396999999999998,426.96499999999997,6377.4399999999996,11845.5,15614.299999999999,17222.599999999999,16061.700000000001,15315.299999999999,13494.9,11452.5,9409.8700000000008,7313.5299999999997,6013.54,4578.4399999999996,3759.4400000000001,2835.5900000000001,2248.98,1767.1400000000001,1295.3800000000001,1081.4000000000001,860.476,665.755,534.11599999999999,531.53300000000002,380.51100000000002,2010.22
12,0.035040000000000002,11.2249,93.224199999999996,164.65100000000001,300.303,426.11399999999998,432.51999999999998,476.44499999999999,453.53500000000003,405.02800000000002,400.41500000000002,330.22699999999998,324.09500000000003,211.83699999999999,190.245,166.89699999999999,155.554,142.53,112.208,92.402799999999999,64.587999999999994,57.094700000000003,76.355699999999999,59.223399999999998,38.509799999999998,272.57900000000001,0.46717199999999998,10.585000000000001,42.9223,77.013000000000005,154.834,173.09700000000001,200.04400000000001,209.958,222.95099999999999,205.16900000000001,170.25200000000001,179.87,150.77500000000001,112.46899999999999,119.274,115.833,107.729,84.478099999999998,62.334400000000002,49.290599999999998,41.092700000000001,38.301699999999997,43.2136,52.013800000000003,34.020000000000003,210.166,4.0206400000000002,20.9983,1254.6500000000001,3855,5494.6999999999998,5438.71,4829.6000000000004,4448.7799999999997,3705.21,2963.2199999999998,2375.3200000000002,1950.1600000000001,1459.8900000000001,1224,912.61599999999999,690.11099999999999,548.46100000000001,321.72399999999999,343.44299999999998,193.29300000000001,176.75200000000001,87.227500000000006,106.173,84.501199999999997,58.617899999999999,310.05700000000002,26.2058,290.83499999999998,4871.6700000000001,9478.3400000000001,12863.1,14266.1,13119,13061.1,11197,9352.7099999999991,8178.46,6309.6999999999998,5040.1499999999996,4106.3800000000001,3476.3299999999999,2456.4499999999998,1981.72,1625.79,1129.8,917.30200000000002,825.19399999999996,582.84100000000001,523.41899999999998,473.96100000000001,382.91699999999997,1896.3499999999999
13,0.025258800000000001,6.1865199999999998,57.185499999999998,102.711,190.65000000000001,229.149,347.565,302.73099999999999,388.858,312.46199999999999,335.13,269.55799999999999,211.83699999999999,256.67500000000001,191.18000000000001,143.661,151.328,108.816,104.547,85.6845,74.139799999999994,71.745199999999997,51.738999999999997,42.814900000000002,58.561900000000001,338.017,0.21398,11.6646,37.822200000000002,28.340900000000001,70.991299999999995,95.703100000000006,173.53999999999999,156.499,195.197,166.83000000000001,155.80000000000001,103.401,147.542,106.614,84.317499999999995,139.334,82.940100000000001,49.793300000000002,58.7973,65.347300000000004,40.1068,33.900700000000001,43.0336,38.373800000000003,28.927900000000001,256.21199999999999,7.4837600000000002,14.7194,1026.52,2760.1199999999999,3622.4699999999998,4228.3800000000001,3732.23,3508.6300000000001,2680.1900000000001,2356.6999999999998,1831.45,1614.1600000000001,1247.0699999999999,1087.8099999999999,563.23800000000006,668.50900000000001,385.00099999999998,463.02600000000001,175.613,195.351,105.845,155.804,86.244699999999995,77.153199999999998,41.047800000000002,291.42599999999999,24.3004,289.06400000000002,4290.8800000000001,8028.2600000000002,10023.6,10820.1,10724.6,9521.8099999999995,9576.9599999999991,8458.4899999999998,6191.2799999999997,5521.9799999999996,4526.1400000000003,3377.4499999999998,2770.0900000000001,2371.54,1743,1273.3199999999999,1096.0899999999999,1111.95,653.76499999999999,672.96799999999996,495.69799999999998,460.61900000000003,307.53899999999999,2135.1300000000001
14,0.019082499999999999,6.6730200000000002,58.717100000000002,97.240499999999997,174.30500000000001,200.83600000000001,298.63600000000002,275.66800000000001,333.01100000000002,287.47500000000002,288.56599999999997,232.846,190.245,191.18000000000001,207.77799999999999,125.133,128.93600000000001,96.947900000000004,90.321200000000005,78.090000000000003,61.604399999999998,64.866100000000003,45.825800000000001,32.746299999999998,55.179900000000004,291.24799999999999,0.165966,12.663399999999999,39.424599999999998,24.004100000000001,56.846800000000002,85.085499999999996,151.453,135.68700000000001,179.256,147.887,130.042,80.392499999999998,142.11799999999999,88.099999999999994,72.829800000000006,115.617,74.880399999999995,40.289900000000003,50.380299999999998,59.412199999999999,27.9893,27.891500000000001,32.045000000000002,33.643300000000004,21.995899999999999,224.31700000000001,21.498799999999999,9.1014800000000005,934.42999999999995,2404.52,3146.5500000000002,3773.2600000000002,3271.77,3066.4499999999998,2315.5500000000002,2199.0599999999999,1472.49,1414.73,1115.1500000000001,959.23500000000001,496.721,601.80600000000004,292.25299999999999,417.83600000000001,132.179,137.92599999999999,77.856099999999998,155.506,70.433499999999995,76.888400000000004,31.818999999999999,245.40600000000001,21.475999999999999,240.52099999999999,3825.3000000000002,6943.5600000000004,8562.4200000000001,9176.7700000000004,9299.9200000000001,7857.9700000000003,8543.3299999999999,7556.4300000000003,5495.1599999999999,4732.4300000000003,3823.29,2833.3099999999999,2441.2199999999998,1875.8699999999999,1469.6099999999999,1113,997.28200000000004,972.97699999999998,554.74400000000003,556.30999999999995,362.45600000000002,314.23599999999999,244.352,1857.1900000000001
15,0.0220436,8.4936199999999999,60.263199999999998,105.902,181.22399999999999,230.20500000000001,270.13900000000001,272.279,284.52800000000002,244.673,248.08000000000001,207.97300000000001,166.89699999999999,143.661,125.133,143.25399999999999,87.292400000000001,87.669799999999995,72.223299999999995,59.545099999999998,47.8386,38.311700000000002,52.198900000000002,36.5227,29.858000000000001,188.53,0.53615400000000002,7.5914400000000004,30.0246,42.929699999999997,78.628799999999998,102.586,132.30099999999999,128.958,147.43199999999999,126.45099999999999,109.497,100.17700000000001,93.663799999999995,76.844700000000003,69.046199999999999,86.462800000000001,63.775199999999998,49.768900000000002,40.514699999999998,34.156799999999997,29.665400000000002,25.0397,28.284400000000002,29.417000000000002,18.771699999999999,137.19900000000001,14.860099999999999,6.6670800000000003,935.649,2509.5300000000002,3254.7800000000002,3456.7199999999998,3094.77,2661.5500000000002,2238.4099999999999,1945.1800000000001,1441.5999999999999,1253.53,988.52800000000002,763.24699999999996,541.976,464.017,308.56700000000001,272.976,165.54400000000001,126.063,111,71.657499999999999,63.0411,43.166800000000002,36.468000000000004,179.804,28.586400000000001,250.61699999999999,3369.4400000000001,6391.1999999999998,8157.4099999999999,9076.7299999999996,8618.2999999999993,8130.1700000000001,7350.8100000000004,6569.6599999999999,5254.1800000000003,4113.4399999999996,3330.6399999999999,2497.8600000000001,2145.73,1610.3,1326.3199999999999,995.69000000000005,742.82500000000005,693.36699999999996,500.995,427.05000000000001,300.17500000000001,270.08300000000003,210.08600000000001,1198.9100000000001
16,0.016487499999999999,4.4434399999999998,35.389499999999998,63.966000000000001,133.12100000000001,167.07300000000001,227.143,212.916,250.59700000000001,201.71000000000001,224.91499999999999,184.56899999999999,155.554,151.328,128.93600000000001,87.292400000000001,138.31999999999999,71.120800000000003,74.076599999999999,69.134799999999998,49.489899999999999,48.486899999999999,36.826000000000001,34.9208,43.192799999999998,243.643,-0.233928,7.1566400000000003,21.234100000000002,19.0412,52.119799999999998,64.283500000000004,110.845,109.38500000000001,125.614,112.992,107.142,78.130700000000004,105.639,75.343299999999999,66.7423,94.350700000000003,62.100700000000003,43.8675,40.247,48.205399999999997,30.296199999999999,24.4497,33.841799999999999,32.293799999999997,25.238099999999999,189.83500000000001,-0.74982700000000002,12.8187,605.01099999999997,1753.3099999999999,2520.0799999999999,2714.8899999999999,2518.4699999999998,2487.3899999999999,1896.4000000000001,1678.47,1348.8599999999999,1119.3900000000001,895.51999999999998,761.39999999999998,496.88900000000001,452.75,319.67599999999999,288.51400000000001,175.87799999999999,154.30099999999999,66.984499999999997,115.081,82.780100000000004,76.631799999999998,42.146799999999999,236.191,9.5391399999999997,149.81200000000001,2643.9099999999999,4875.0500000000002,6372.0900000000001,7196.1000000000004,7138.4899999999998,6851.7200000000003,6595.1499999999996,5775.0200000000004,4725.9300000000003,4089.1100000000001,3324.8800000000001,2733.9699999999998,2226.4099999999999,1820.9300000000001,1366.3,1058.3900000000001,862.43399999999997,746.13300000000004,552.62199999999996,444.89699999999999,406.488,379.97399999999999,289.57900000000001,1540.6199999999999
17,0.0153565,6.2068700000000003,45.790799999999997,82.3065,135.65100000000001,186.55099999999999,214.54400000000001,226.42599999999999,223.21199999999999,196.74000000000001,189.262,166.309,142.53,108.816,96.947900000000004,87.669799999999995,71.120800000000003,99.136099999999999,56.531599999999997,41.489199999999997,36.115900000000003,31.516400000000001,38.862400000000001,29.601500000000001,21.435099999999998,143.02600000000001,0.44337599999999999,4.5783100000000001,22.502800000000001,39.1111,64.313900000000004,83.277000000000001,99.623000000000005,98.256200000000007,115.684,97.449799999999996,83.209400000000002,86.224000000000004,79.555099999999996,59.741999999999997,57.0886,61.383000000000003,54.275199999999998,40.193300000000001,33.656700000000001,28.940100000000001,19.660599999999999,21.314900000000002,19.739799999999999,26.117699999999999,15.4283,111.255,6.1233599999999999,7.6856499999999999,661.00900000000001,1888.77,2593.2399999999998,2681.3299999999999,2322.6399999999999,2153.02,1772.29,1479.29,1135.0699999999999,1010.02,704.98199999999997,624.62199999999996,453.26100000000002,356.63099999999997,245.45599999999999,208.08199999999999,147.70500000000001,97.3857,91.810900000000004,61.880299999999998,44.920499999999997,39.481999999999999,27.5061,145.477,14.6061,127.93600000000001,2315.73,4584.6800000000003,6150.4899999999998,6619.21,6365.0500000000002,6086.0299999999997,5645.1300000000001,4830.7600000000002,4109.29,3046.4400000000001,2562.04,1971.03,1683.48,1259.5699999999999,995.34100000000001,796.24800000000005,593.97000000000003,514.29499999999996,441.322,345.91899999999998,260.06,219.65700000000001,183.191,986.71400000000006
18,0.0122135,3.8338000000000001,32.273800000000001,59.165399999999998,103.601,132.81200000000001,174.274,167.93000000000001,182.78200000000001,157.35599999999999,160.614,132.90000000000001,112.208,104.547,90.321200000000005,72.223299999999995,74.076599999999999,56.531599999999997,70.099800000000002,43.925800000000002,33.891599999999997,31.655799999999999,30.753699999999998,24.782599999999999,25.894200000000001,161.81100000000001,0.11468399999999999,4.8771300000000002,18.2134,19.653199999999998,43.604300000000002,54.343600000000002,84.703299999999999,84.421199999999999,96.396100000000004,82.692899999999995,79.504499999999993,63.609499999999997,75.346299999999999,53.7592,47.530900000000003,69.095399999999998,44.719999999999999,32.835099999999997,28.6204,32.703699999999998,21.018699999999999,19.120999999999999,22.7942,22.302800000000001,15.8017,126.10299999999999,3.53891,9.5307600000000008,578.18499999999995,1522.1700000000001,2045.22,2193.6900000000001,1983.9000000000001,1882.74,1479.9300000000001,1261.3499999999999,970.00400000000002,856.82100000000003,654.73400000000004,573.93899999999996,356.66199999999998,338.84300000000002,235.23400000000001,212.89599999999999,127.745,105.01600000000001,70.399100000000004,66.530600000000007,49.198999999999998,42.898699999999998,27.767299999999999,159.93700000000001,12.273099999999999,128.22999999999999,1975.71,3823.6399999999999,5018.4899999999998,5516.0900000000001,5535.6599999999999,5272.8999999999996,5010.0600000000004,4374.0100000000002,3528.3499999999999,2935.48,2398.6399999999999,1922.1099999999999,1580.4200000000001,1221.8499999999999,986.14400000000001,732.80200000000002,592.90700000000004,545.37099999999998,383.95100000000002,330.20499999999998,256.92099999999999,250.58699999999999,184.803,1077.05
19,0.0134208,3.7940200000000002,26.854900000000001,46.431600000000003,97.0732,114.911,144.923,135.00899999999999,153.41800000000001,124.017,139.32300000000001,112.812,92.402799999999999,85.6845,78.090000000000003,59.545099999999998,69.134799999999998,41.489199999999997,43.925800000000002,56.112699999999997,26.689,25.872499999999999,25.1037,20.337399999999999,26.234500000000001,142.982,-0.12800800000000001,5.4674800000000001,13.8758,12.264200000000001,36.043799999999997,43.290199999999999,71.096500000000006,69.915199999999999,79.314099999999996,69.647499999999994,66.487300000000005,45.629399999999997,60.615900000000003,45.066499999999998,38.3461,59.296799999999998,35.700099999999999,27.528300000000002,22.610399999999998,27.375699999999998,19.714300000000001,13.0303,21.5852,19.281199999999998,14.588800000000001,106.48399999999999,4.1741299999999999,6.8043399999999998,469.19999999999999,1296.8399999999999,1722.3199999999999,1787.5699999999999,1681.45,1515.9300000000001,1158.8599999999999,1076.3800000000001,739.74599999999998,637.96500000000003,565.08100000000002,413.05000000000001,267.62400000000002,260.09899999999999,180.30500000000001,158.05099999999999,90.923199999999994,82.230999999999995,36.958799999999997,58.616,49.013300000000001,43.726100000000002,24.291499999999999,127.833,11.0869,137.37200000000001,1963.2,3406.5700000000002,4238.9399999999996,4795.0299999999997,4652.5699999999997,4373.8199999999997,4051.4899999999998,3550.2399999999998,2847.7800000000002,2422.46,1892.8099999999999,1554.8,1258.05,952.59500000000003,772.95500000000004,572.70799999999997,472.286,402.71300000000002,286.72399999999999,208.09700000000001,176.63399999999999,191.185,151.488,793.66399999999999
20,0.0066420999999999997,2.3560099999999999,15.1546,28.837800000000001,48.406599999999997,57.1053,103.664,83.691100000000006,112.876,90.234099999999998,93.592299999999994,84.909099999999995,64.587999999999994,74.139799999999994,61.604399999999998,47.8386,49.489899999999999,36.115900000000003,33.891599999999997,26.689,42.838000000000001,24.217400000000001,16.8386,16.389700000000001,21.852,114.98999999999999,0.166241,3.5008300000000001,11.139699999999999,8.7516999999999996,15.8681,26.0822,53.228200000000001,43.572200000000002,61.797899999999998,49.907899999999998,48.646099999999997,32.472000000000001,49.048699999999997,36.580599999999997,27.124600000000001,46.540300000000002,27.783200000000001,16.2392,20.2835,24.480399999999999,13.503,13.265000000000001,14.181699999999999,13.101599999999999,9.2106999999999992,88.364199999999997,3.1324900000000002,5.6331800000000003,311.29000000000002,804.94100000000003,1030.1199999999999,1286.79,1114.6900000000001,1088.5699999999999,793.22400000000005,782.86699999999996,581.36900000000003,546.32100000000003,402.85199999999998,354.96199999999999,206.053,228.511,127.235,172.20599999999999,55.565800000000003,66.574700000000007,31.758299999999998,70.160300000000007,25.032299999999999,24.375,16.752199999999998,93.733999999999995,8.16587,87.822699999999998,1409.28,2516.1599999999999,3103.7399999999998,3200.5300000000002,3390.8499999999999,2942.0999999999999,3207.46,2849.6599999999999,2134.3400000000001,1841,1615.6500000000001,1180.8299999999999,950.90499999999997,851.49300000000005,630.54899999999998,468.57299999999998,421.69600000000003,415.13600000000002,253.905,267.178,188.21600000000001,169.45599999999999,109.108,720.71699999999998
21,0.0050920499999999999,1.3890499999999999,12.031700000000001,22.3965,37.865400000000001,36.067500000000003,89.969300000000004,69.503,106.18600000000001,83.946100000000001,88.333799999999997,72.030900000000003,57.094700000000003,71.745199999999997,64.866100000000003,38.311700000000002,48.486899999999999,31.516400000000001,31.655799999999999,25.872499999999999,24.217400000000001,36.099400000000003,11.8005,12.0036,22.894300000000001,121.34099999999999,-0.023988499999999999,3.9937900000000002,12.934100000000001,1.9884999999999999,7.7588299999999997,20.366099999999999,47.322000000000003,40.488900000000001,56.323399999999999,46.870199999999997,44.615200000000002,20.6356,51.210099999999997,34.854300000000002,21.843800000000002,46.375100000000003,24.812999999999999,12.405900000000001,18.971699999999998,26.4419,10.5162,11.053800000000001,12.999499999999999,11.9773,8.55307,94.850399999999993,5.4633099999999999,1.95529,215.03999999999999,560.63999999999999,800.60500000000002,1073.29,911.98800000000006,937.68700000000001,667.91800000000001,666.529,447.79000000000002,476.447,366.83499999999998,340.08800000000002,149.81200000000001,205.58099999999999,92.573800000000006,178.815,21.199400000000001,65.478300000000004,16.396999999999998,67.810199999999995,28.932300000000001,30.877500000000001,10.507199999999999,95.544899999999998,3.7685300000000002,59.165300000000002,1099.8800000000001,2069.3499999999999,2486.8000000000002,2573.0999999999999,2864.0500000000002,2130.73,2766.75,2570.1799999999998,1774.8900000000001,1559.5799999999999,1350.3699999999999,974.77599999999995,798.15999999999997,740.48699999999997,512.86199999999997,385.89600000000002,377.58699999999999,387.52600000000001,233.34399999999999,238.31,153.19300000000001,127.92400000000001,102.31399999999999,793.64200000000005
22,0.0059599700000000002,3.3991899999999999,28.687899999999999,50.468299999999999,84.5107,115.288,108.92100000000001,131.315,107.679,109.492,100.836,86.721999999999994,76.355699999999999,51.738999999999997,45.825800000000001,52.198900000000002,36.826000000000001,38.862400000000001,30.753699999999998,25.1037,16.8386,11.8005,40.588700000000003,19.685600000000001,5.4743199999999996,71.606899999999996,0.28456700000000001,2.5510899999999999,12.9558,27.004200000000001,43.9818,58.366999999999997,53.035600000000002,63.475000000000001,61.481900000000003,57.634900000000002,44.479799999999997,59.319299999999998,37.9071,32.5139,37.557499999999997,34.927500000000002,30.295200000000001,30.265000000000001,20.5246,10.137600000000001,14.1877,11.735099999999999,13.111599999999999,17.036799999999999,11.1904,54.948799999999999,1.92923,7.6911699999999996,409.49400000000003,1133.1400000000001,1516.55,1400.7,1265.8299999999999,1105.76,1070.1300000000001,802.59400000000005,685.18100000000004,529.72799999999995,419.15899999999999,376.06799999999998,308.44,201.18899999999999,183.48699999999999,76.847300000000004,125.97799999999999,64.428399999999996,75.591700000000003,7.5956000000000001,40.005800000000001,21.5932,20.975100000000001,90.305999999999997,12.8256,96.230699999999999,1312.3,2646.4000000000001,3607.9899999999998,4155.3400000000001,3797.4000000000001,4045.0599999999999,3299.0100000000002,2829.25,2641.5100000000002,1969.95,1534.48,1297.6199999999999,1139.47,784.11699999999996,654.27499999999998,533.26300000000003,339.27199999999999,276.29899999999998,267.10599999999999,190.14599999999999,173.52799999999999,142.857,124.265,528.54300000000001
23,0.0047072199999999998,1.8621799999999999,15.047800000000001,28.151700000000002,53.021799999999999,79.255600000000001,81.578299999999999,87.260900000000007,77.828100000000006,69.843199999999996,72.716099999999997,67.125500000000002,59.223399999999998,42.814900000000002,32.746299999999998,36.5227,34.9208,29.601500000000001,24.782599999999999,20.337399999999999,16.389700000000001,12.0036,19.685600000000001,29.0472,6.8973500000000003,69.2256,0.13370000000000001,1.1830000000000001,7.0436699999999997,16.692299999999999,32.875,37.735799999999998,39.335299999999997,44.544400000000003,42.132100000000001,42.4133,36.454599999999999,44.119999999999997,29.7486,30.193999999999999,27.901199999999999,27.929099999999998,22.3504,23.982800000000001,15.4747,10.9986,12.7325,9.8258299999999998,13.0131,13.364000000000001,10.337199999999999,54.986199999999997,-4.5100600000000002,6.3074199999999996,197.32400000000001,704.54499999999996,1049.6500000000001,931.721,896.66800000000001,859.154,743.12300000000005,574.60500000000002,505.06,396.81700000000001,306.71499999999997,276.94799999999998,233.71799999999999,140.852,149.66300000000001,67.826300000000003,96.679500000000004,64.387299999999996,46.018999999999998,15.7805,35.2761,21.3429,18.223800000000001,81.247600000000006,6.3452500000000001,59.392400000000002,994.33799999999997,1920.6900000000001,2640.5999999999999,2960.8600000000001,2824.98,2995.04,2503.6799999999998,2112.98,2065.4099999999999,1514.04,1274.6700000000001,1081.9100000000001,864.73800000000006,695.33600000000001,519.69799999999998,428.709,292.55000000000001,225.45099999999999,248.86799999999999,156.917,157.02099999999999,142.81999999999999,120.533,472.81200000000001
24,0.0044007600000000001,1.65672,6.2424499999999998,11.813499999999999,26.552700000000002,16.9238,75.157200000000003,40.245899999999999,83.438199999999995,53.5871,66.670100000000005,58.382300000000001,38.509799999999998,58.561900000000001,55.179900000000004,29.858000000000001,43.192799999999998,21.435099999999998,25.894200000000001,26.234500000000001,21.852,22.894300000000001,5.4743199999999996,6.8973500000000003,34.116399999999999,108.39100000000001,-0.12765799999999999,3.54989,7.0018500000000001,-5.8196099999999999,-4.2996299999999996,0.73967000000000005,38.031999999999996,22.099499999999999,43.998699999999999,30.2149,35.773000000000003,4.2096999999999998,41.816600000000001,26.843299999999999,13.408200000000001,40.445300000000003,17.6724,5.3709499999999997,13.003399999999999,23.812899999999999,9.8274699999999999,7.8940799999999998,11.0602,8.8378800000000002,6.9989400000000002,83.527199999999993,6.1216799999999996,0.62759699999999996,224.28399999999999,486.39999999999998,563.505,884.43100000000004,793.36300000000006,787.95699999999999,406.75099999999998,581.62099999999998,295.49900000000002,359.41000000000003,291.75999999999999,213.40100000000001,71.787300000000002,164.89400000000001,45.546199999999999,158.726,-6.1070799999999998,43.308100000000003,-9.0848999999999993,80.513900000000007,16.654,26.9712,10.255100000000001,73.950000000000003,3.6483400000000001,59.554900000000004,1002.21,1592.6400000000001,1766.3399999999999,1796.5799999999999,2192.2800000000002,1469.4300000000001,2140.0500000000002,1994.5799999999999,1211.48,1178.53,1056.8599999999999,710.13400000000001,535.15599999999995,527.46900000000005,392.30099999999999,255.88300000000001,312.87200000000001,314.50200000000001,142.857,164.48500000000001,85.875799999999998,98.238500000000002,67.640000000000001,564.38199999999995
25,0.0270946,5.8325100000000001,52.011800000000001,98.319400000000002,187.709,192.327,447.70100000000002,322.81,477.18000000000001,372.08999999999997,415.89400000000001,346.18900000000002,272.57900000000001,338.017,291.24799999999999,188.53,243.643,143.02600000000001,161.81100000000001,142.982,114.98999999999999,121.34099999999999,71.606899999999996,69.2256,108.39100000000001,684.76700000000005,-0.35189199999999998,16.758800000000001,49.762700000000002,2.67394,50.494900000000001,83.299199999999999,227.04400000000001,199.709,259.22000000000003,222.08000000000001,231.68199999999999,114.56100000000001,238.202,173.93799999999999,117.01300000000001,250.27500000000001,123.489,72.269199999999998,89.298900000000003,126.185,67.885800000000003,56.066600000000001,77.296400000000006,65.030699999999996,51.796199999999999,503.75900000000001,8.4331499999999995,21.2104,1196.22,2924.1199999999999,3825.54,4902.1000000000004,4518.8199999999997,4630.8900000000003,3123.9699999999998,3145.9899999999998,2116.0799999999999,2178.5799999999999,1733.0799999999999,1603.95,687.55799999999999,1006.3200000000001,558.63999999999999,819.66099999999994,205.572,348.70299999999997,103.851,311.64499999999998,155.90700000000001,156.971,78.067400000000006,537.27999999999997,25.314,320.767,5070.6599999999999,9354.75,11500.700000000001,12378.200000000001,13995,11532.799999999999,13541.799999999999,12174.299999999999,8844.7099999999991,8049.9700000000003,6884.1199999999999,5318.6800000000003,4130.1000000000004,3699.4000000000001,2799.04,1972.0699999999999,1914.99,1908.24,1134,1100.5599999999999,758.89200000000005,795.33500000000004,571.86300000000006,3951.3699999999999
